text,label
মুসলিমের কাছে সব কিছুর চেয়ে নামাজ উত্তম আর আওয়ামীলীগের কাছে আযানের চেয়ে হাসিনার ভাষণ উত্তম। ,Religious
পলাশীর যুদ্ধে মীরজাফর আর লর্ড ক্লাইভ একে অপরকে সাহায্য করার প্রতিশ্রুতি দিচ্ছে। ,Geopolitical
বিদেশের চেয়ে দেশে ফিরে গরু পেলে অনেক ভালো আছি। গাভীর চেয়ে ষাড় গরু পালন বেশি লাভ। বিদেশের  গুষ্টি কিলাই। ,Personal
"দ্বিতীয়, তৃতীয় প্রেম বলে কিছু নেই, মানুষ যখন প্রেমে পরে তখন প্রতিটি প্রেমই প্রথম প্রেম। ",Neutral
"মায়ের পায়ের নিচে সন্তানের বেহেশত শোনার পর, ৫ বছর বয়সী আমি আম্মুর পায়ের নিচে আধা ঘন্টা খোঁজার পর। ",Neutral
"কিছু কিছু মেয়ে পরীক্ষার হলে এত সেজে গুজে পরীক্ষা দিতে আসে যে, এদের দেখে বোঝাই মুশকিল এরা নিজেরা পাস করতে এসেছে না ছেলেদের ফেল করাতে এসেছে। ",Neutral
দাজ্জাল মরে না। দাজ্জালকে মারতে হবে। ,Personal
ওয়াইফাই চলে গেছে কিন্তু রাউটার অন-অফ না করে নেট আসা পর্যন্ত অপেক্ষা করছি। ,Neutral
"গাছে চড়ে মন্ত্রীর ভাষণ, উচ্চতর লেভেলের মন্ত্রী। ",Neutral
"শিখ-খৃষ্টান-ফিরিঙ্গি-রাজাকার নিয়ে টইটুম্বুর, কাক্কুর পরিবারের এই দুর্দশা।",Geopolitical
"ইসলামে ধর্ষকের সাজা, জন সম্মূখে পাথর মেরে হত্যা। ",Religious
"ইন্ডিয়ান আঠা ব্যবহার করার আগে আমি, আর এখন আঠা দিয়া টোটাল মাল ঢেকে দিয়েছি। ",Personal
"অবস্থা দেখে বাবা, না করলে নাই, এমন করছে কেনো এরা। ",Neutral
মেয়েদের মন বুঝতে পারা খুবই কঠিন। ,Neutral
আপনার গরম লাগে না শরম লাগে? ,Personal
আওয়মীলীগ ছাড়া বাংলাদেশের সবাইকে গণহারে জঙ্গি উপাধি দিয়েই ফেঁসে গেছে আওয়ামীলীগ। ,Geopolitical
 যে নিজে চলতে সক্ষম নয় সে কিভাবে অন্যকে খুন করে? পুলিশের অত্যাচারেই আমার সন্তান মারা গেছে- হাফিজুরের বাবা। ,Personal
"জীবনে ব্রেক আপ সবচেয়ে কষ্টের, পরীক্ষায় ৭৯ পাইছো কখনো? ",Neutral
জিন্দাবাদ দিয়ে কোন স্লোগান হবে না ঢাকা বিশ^বিদ্যালয় ক্যাম্পাসে। ,Political
এই তুই কি বললি? আমি তোকে দেইখা লমু। ,Personal
ইতিহাসের সর্বোচ্চ মানব হত্যাকারী এরা সবাই অমুসলিম। ,Religious
কথা ক তোর বাপের লগে কথা ক।,Personal
"মায়ের ২১ বছর লাগে যেই ছেলেকে জেন্টেল বানাতে, বউয়ের ২১ মিনিটও লাগেনা সেই ছেলেকে মেন্টাল বানাতে। ",Neutral
"এবার তোমার জাদু দ্বারা, আমার কলম করো খাড়া। ",Personal
"এই বয়সে যদি ৬০ টা মোমবাতি ফু দিতে যাই তাহলে আমারি দম ফুরিয়ে যেতে পারে , তাই ৬০ ওয়াটের একটা বাল্ব লাগালাম। ",Neutral
